organ,source,target,source_type,target_type
blood_vasculature,FMA:15414$$3005,CL:0002543$$3007,AS,CT
blood_vasculature,FMA:15414$$3005,UBERON:0001639,AS,AS
blood_vasculature,FMA:15414$$3005,UBERON:0001639$$2878,AS,AS
liver,FMA:15414$$3005,UBERON:0001639$$5436,AS,AS
blood_vasculature,UBERON:0001639,CL:0000071$$2866,AS,CT
blood_vasculature,UBERON:0001639,CL:0002543$$2867,AS,CT
blood_vasculature,UBERON:0001639,UBERON:0035392,AS,AS
blood_vasculature,UBERON:0001639,ASCTB-TEMP:inferior-vein-of-sappey,AS,AS
blood_vasculature,UBERON:0001639,UBERON:0014690,AS,AS
blood_vasculature,UBERON:0001639,UBERON:0035655,AS,AS
blood_vasculature,UBERON:0001639,FMA:0329298,AS,AS
blood_vasculature,UBERON:0001639,UBERON:0014691,AS,AS
blood_vasculature,UBERON:0001639,UBERON:0003713,AS,AS
spleen,UBERON:0001639,UBERON:0003713$$8240,AS,AS
spleen,UBERON:0001639,UBERON:0003713$$8341,AS,AS
blood_vasculature,UBERON:0001639,UBERON:0001138,AS,AS
blood_vasculature,UBERON:0001639,ASCTB-TEMP:superior-vein-of-sappey,AS,AS
blood_vasculature,UBERON:0001639,ASCTB-TEMP:vein-of-burow,AS,AS
blood_vasculature,UBERON:0001639$$2878,CL:0000071$$2879,AS,CT
blood_vasculature,UBERON:0001639$$2878,CL:0002543$$2880,AS,CT
blood_vasculature,UBERON:0001639$$2878,UBERON:0035392,AS,AS
blood_vasculature,UBERON:0001639$$2878,ASCTB-TEMP:inferior-vein-of-sappey,AS,AS
blood_vasculature,UBERON:0001639$$2878,UBERON:0014690,AS,AS
blood_vasculature,UBERON:0001639$$2878,UBERON:0035655,AS,AS
blood_vasculature,UBERON:0001639$$2878,FMA:0329298,AS,AS
blood_vasculature,UBERON:0001639$$2878,UBERON:0014691,AS,AS
blood_vasculature,UBERON:0001639$$2878,UBERON:0003713,AS,AS
spleen,UBERON:0001639$$2878,UBERON:0003713$$8240,AS,AS
spleen,UBERON:0001639$$2878,UBERON:0003713$$8341,AS,AS
blood_vasculature,UBERON:0001639$$2878,UBERON:0001138,AS,AS
blood_vasculature,UBERON:0001639$$2878,ASCTB-TEMP:superior-vein-of-sappey,AS,AS
blood_vasculature,UBERON:0001639$$2878,ASCTB-TEMP:vein-of-burow,AS,AS
liver,UBERON:0001639$$5436,CL:0002543$$5437,AS,CT
blood_vasculature,UBERON:0001639$$5436,UBERON:0035392,AS,AS
blood_vasculature,UBERON:0001639$$5436,ASCTB-TEMP:inferior-vein-of-sappey,AS,AS
blood_vasculature,UBERON:0001639$$5436,UBERON:0014690,AS,AS
blood_vasculature,UBERON:0001639$$5436,UBERON:0035655,AS,AS
blood_vasculature,UBERON:0001639$$5436,FMA:0329298,AS,AS
blood_vasculature,UBERON:0001639$$5436,UBERON:0014691,AS,AS
blood_vasculature,UBERON:0001639$$5436,UBERON:0003713,AS,AS
spleen,UBERON:0001639$$5436,UBERON:0003713$$8240,AS,AS
spleen,UBERON:0001639$$5436,UBERON:0003713$$8341,AS,AS
blood_vasculature,UBERON:0001639$$5436,UBERON:0001138,AS,AS
blood_vasculature,UBERON:0001639$$5436,ASCTB-TEMP:superior-vein-of-sappey,AS,AS
blood_vasculature,UBERON:0001639$$5436,ASCTB-TEMP:vein-of-burow,AS,AS
blood_vasculature,FMA:15420,CL:0000071$$2868,AS,CT
blood_vasculature,FMA:15420,CL:0002543$$2869,AS,CT
blood_vasculature,FMA:15420,ASCTB-TEMP:right-anterior-hepatic-portal-vein-2,AS,AS
blood_vasculature,ASCTB-TEMP:right-anterior-hepatic-portal-vein-2,CL:0000071$$2870,AS,CT
blood_vasculature,ASCTB-TEMP:right-anterior-hepatic-portal-vein-2,CL:0002543$$2871,AS,CT
blood_vasculature,FMA:15432,CL:0000071$$2872,AS,CT
blood_vasculature,FMA:15432,CL:0002543$$2873,AS,CT
blood_vasculature,FMA:15432,ASCTB-TEMP:left-lateral-hepatic-portal-vein,AS,AS
blood_vasculature,ASCTB-TEMP:left-lateral-hepatic-portal-vein,CL:0000071$$2874,AS,CT
blood_vasculature,ASCTB-TEMP:left-lateral-hepatic-portal-vein,CL:0002543$$2875,AS,CT
blood_vasculature,ASCTB-TEMP:left-lateral-hepatic-portal-vein,FMA:15415,AS,AS
blood_vasculature,ASCTB-TEMP:left-lateral-hepatic-portal-vein,FMA:15415$$2978,AS,AS
blood_vasculature,ASCTB-TEMP:left-lateral-hepatic-portal-vein,FMA:15415$$2985,AS,AS
blood_vasculature,FMA:15415,CL:0000071$$2876,AS,CT
blood_vasculature,FMA:15415,CL:0002543$$2877,AS,CT
blood_vasculature,FMA:15415,UBERON:0001639,AS,AS
blood_vasculature,FMA:15415,UBERON:0001639$$2878,AS,AS
liver,FMA:15415,UBERON:0001639$$5436,AS,AS
blood_vasculature,FMA:15415,UBERON:0002066,AS,AS
placenta,FMA:15415,UBERON:0002066$$7869,AS,AS
blood_vasculature,FMA:15415$$2978,CL:0000071$$2979,AS,CT
blood_vasculature,FMA:15415$$2978,CL:0002543$$2980,AS,CT
blood_vasculature,FMA:15415$$2978,UBERON:0001639,AS,AS
blood_vasculature,FMA:15415$$2978,UBERON:0001639$$2878,AS,AS
liver,FMA:15415$$2978,UBERON:0001639$$5436,AS,AS
blood_vasculature,FMA:15415$$2978,UBERON:0002066,AS,AS
placenta,FMA:15415$$2978,UBERON:0002066$$7869,AS,AS
blood_vasculature,FMA:15415$$2985,CL:0000071$$2986,AS,CT
blood_vasculature,FMA:15415$$2985,CL:0002543$$2987,AS,CT
blood_vasculature,FMA:15415$$2985,UBERON:0001639,AS,AS
blood_vasculature,FMA:15415$$2985,UBERON:0001639$$2878,AS,AS
liver,FMA:15415$$2985,UBERON:0001639$$5436,AS,AS
blood_vasculature,FMA:15415$$2985,UBERON:0002066,AS,AS
placenta,FMA:15415$$2985,UBERON:0002066$$7869,AS,AS
blood_vasculature,UBERON:0035392,CL:0000071$$2881,AS,CT
blood_vasculature,UBERON:0035392,CL:0002543$$2882,AS,CT
blood_vasculature,ASCTB-TEMP:inferior-vein-of-sappey,CL:0000071$$2883,AS,CT
blood_vasculature,ASCTB-TEMP:inferior-vein-of-sappey,CL:0002543$$2884,AS,CT
blood_vasculature,UBERON:0014690,CL:0000071$$2885,AS,CT
blood_vasculature,UBERON:0014690,CL:0002543$$2886,AS,CT
blood_vasculature,UBERON:0035655,CL:0000071$$2887,AS,CT
blood_vasculature,UBERON:0035655,CL:0002543$$2888,AS,CT
blood_vasculature,FMA:0329298,CL:0000071$$2889,AS,CT
blood_vasculature,FMA:0329298,CL:0002543$$2890,AS,CT
blood_vasculature,UBERON:0014691,CL:0000071$$2891,AS,CT
blood_vasculature,UBERON:0014691,CL:0002543$$2892,AS,CT
blood_vasculature,UBERON:0014691,FMA:15404,AS,AS
blood_vasculature,FMA:15404,CL:0000071$$2893,AS,CT
blood_vasculature,FMA:15404,CL:0002543$$2894,AS,CT
blood_vasculature,UBERON:0003713,CL:0000071$$2895,AS,CT
blood_vasculature,UBERON:0003713,CL:0002543$$2896,AS,CT
blood_vasculature,UBERON:0003713,UBERON:0001215,AS,AS
blood_vasculature,UBERON:0003713,FMA:15390,AS,AS
blood_vasculature,UBERON:0003713,UBERON:0001214,AS,AS
blood_vasculature,UBERON:0003713,FMA:70929,AS,AS
blood_vasculature,UBERON:0003713,UBERON:0010400,AS,AS
spleen,UBERON:0003713,UBERON:0010400$$8354,AS,AS
blood_vasculature,UBERON:0003713$$8240,UBERON:0001215,AS,AS
blood_vasculature,UBERON:0003713$$8240,FMA:15390,AS,AS
blood_vasculature,UBERON:0003713$$8240,UBERON:0001214,AS,AS
blood_vasculature,UBERON:0003713$$8240,FMA:70929,AS,AS
blood_vasculature,UBERON:0003713$$8240,UBERON:0010400,AS,AS
spleen,UBERON:0003713$$8240,UBERON:0010400$$8354,AS,AS
spleen,UBERON:0003713$$8341,CL:0002543$$8342,AS,CT
blood_vasculature,UBERON:0003713$$8341,UBERON:0001215,AS,AS
blood_vasculature,UBERON:0003713$$8341,FMA:15390,AS,AS
blood_vasculature,UBERON:0003713$$8341,UBERON:0001214,AS,AS
blood_vasculature,UBERON:0003713$$8341,FMA:70929,AS,AS
blood_vasculature,UBERON:0003713$$8341,UBERON:0010400,AS,AS
spleen,UBERON:0003713$$8341,UBERON:0010400$$8354,AS,AS
blood_vasculature,UBERON:0001215,CL:0000071$$2897,AS,CT
blood_vasculature,UBERON:0001215,CL:0002543$$2898,AS,CT
blood_vasculature,UBERON:0001215,UBERON:8410017,AS,AS
blood_vasculature,UBERON:0001215,ASCTB-TEMP:rectosigmoid-vein,AS,AS
blood_vasculature,UBERON:0001215,FMA:15395,AS,AS
blood_vasculature,UBERON:0001215,FMA:15393,AS,AS
blood_vasculature,UBERON:8410017,CL:0000071$$2899,AS,CT
blood_vasculature,UBERON:8410017,CL:0002543$$2900,AS,CT
blood_vasculature,UBERON:8410017,ASCTB-TEMP:vena-recta-of-large-intestine-2,AS,AS
blood_vasculature,ASCTB-TEMP:vena-recta-of-large-intestine-2,CL:0000071$$2901,AS,CT
blood_vasculature,ASCTB-TEMP:vena-recta-of-large-intestine-2,CL:0002543$$2902,AS,CT
blood_vasculature,ASCTB-TEMP:rectosigmoid-vein,CL:0000071$$2903,AS,CT
blood_vasculature,ASCTB-TEMP:rectosigmoid-vein,CL:0002543$$2904,AS,CT
blood_vasculature,FMA:15395,CL:0000071$$2905,AS,CT
blood_vasculature,FMA:15395,CL:0002543$$2906,AS,CT
blood_vasculature,FMA:15393,CL:0000071$$2907,AS,CT
blood_vasculature,FMA:15393,CL:0002543$$2908,AS,CT
blood_vasculature,FMA:15390,CL:0000071$$2909,AS,CT
blood_vasculature,FMA:15390,CL:0002543$$2910,AS,CT
blood_vasculature,UBERON:0001214,CL:0000071$$2911,AS,CT
blood_vasculature,UBERON:0001214,CL:0002543$$2912,AS,CT
blood_vasculature,FMA:70929,CL:0000071$$2913,AS,CT
blood_vasculature,FMA:70929,CL:0002543$$2914,AS,CT
blood_vasculature,FMA:70929,ASCTB-TEMP:interlobular-vein-of-pancreas,AS,AS
blood_vasculature,ASCTB-TEMP:interlobular-vein-of-pancreas,CL:0000071$$2915,AS,CT
blood_vasculature,ASCTB-TEMP:interlobular-vein-of-pancreas,CL:0002543$$2916,AS,CT
blood_vasculature,ASCTB-TEMP:interlobular-vein-of-pancreas,ASCTB-TEMP:lobular-vein-of-pancreas,AS,AS
blood_vasculature,ASCTB-TEMP:interlobular-vein-of-pancreas,ASCTB-TEMP:periductal-branch-of-interlobular-vein-of-pancreas,AS,AS
blood_vasculature,ASCTB-TEMP:lobular-vein-of-pancreas,CL:0000071$$2917,AS,CT
blood_vasculature,ASCTB-TEMP:lobular-vein-of-pancreas,CL:0002543$$2918,AS,CT
blood_vasculature,ASCTB-TEMP:lobular-vein-of-pancreas,ASCTB-TEMP:intralobular-venule-of-pancreas,AS,AS
blood_vasculature,ASCTB-TEMP:lobular-vein-of-pancreas,ASCTB-TEMP:periductal-branch-of-lobular-vein-of-pancreas,AS,AS
blood_vasculature,ASCTB-TEMP:intralobular-venule-of-pancreas,CL:0000071$$2919,AS,CT
blood_vasculature,ASCTB-TEMP:intralobular-venule-of-pancreas,CL:1000414$$2920,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-branch-of-lobular-vein-of-pancreas,CL:0000071$$2921,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-branch-of-lobular-vein-of-pancreas,CL:0002543$$2922,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-branch-of-interlobular-vein-of-pancreas,CL:0000071$$2923,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-branch-of-interlobular-vein-of-pancreas,CL:0002543$$2924,AS,CT
blood_vasculature,UBERON:0010400,CL:0000071$$2925,AS,CT
blood_vasculature,UBERON:0010400,CL:0002543$$2926,AS,CT
blood_vasculature,UBERON:0010400,ASCTB-TEMP:red-pulp-venule-of-spleen,AS,AS
spleen,UBERON:0010400,ASCTB-TEMP:red-pulp-venule-of-spleen$$8242,AS,AS
blood_vasculature,UBERON:0010400$$8354,ASCTB-TEMP:red-pulp-venule-of-spleen,AS,AS
spleen,UBERON:0010400$$8354,ASCTB-TEMP:red-pulp-venule-of-spleen$$8242,AS,AS
blood_vasculature,ASCTB-TEMP:red-pulp-venule-of-spleen,CL:0000071$$2927,AS,CT
blood_vasculature,ASCTB-TEMP:red-pulp-venule-of-spleen,CL:1000414$$2928,AS,CT
blood_vasculature,ASCTB-TEMP:red-pulp-venule-of-spleen,UBERON:0003910,AS,AS
spleen,ASCTB-TEMP:red-pulp-venule-of-spleen,UBERON:0003910$$8236,AS,AS
blood_vasculature,ASCTB-TEMP:red-pulp-venule-of-spleen$$8242,UBERON:0003910,AS,AS
spleen,ASCTB-TEMP:red-pulp-venule-of-spleen$$8242,UBERON:0003910$$8236,AS,AS
blood_vasculature,UBERON:0003910,CL:0000071$$2929,AS,CT
blood_vasculature,UBERON:0003910,CL:0002144$$2930,AS,CT
blood_vasculature,UBERON:0003910,CL:0002262$$2931,AS,CT
blood_vasculature,UBERON:0001138,CL:0000071$$2932,AS,CT
blood_vasculature,UBERON:0001138,CL:0002543$$2933,AS,CT
blood_vasculature,UBERON:0001138,FMA:0329300,AS,AS
blood_vasculature,UBERON:0001138,UBERON:0001217,AS,AS
blood_vasculature,UBERON:0001138,UBERON:0001219,AS,AS
blood_vasculature,UBERON:0001138,UBERON:0001216,AS,AS
blood_vasculature,UBERON:0001138,UBERON:0001218,AS,AS
blood_vasculature,UBERON:0001138,FMA:0329301,AS,AS
blood_vasculature,UBERON:0001138,UBERON:8410018,AS,AS
blood_vasculature,UBERON:0001138,FMA:15397,AS,AS
blood_vasculature,FMA:0329300,CL:0000071$$2934,AS,CT
blood_vasculature,FMA:0329300,CL:0002543$$2935,AS,CT
blood_vasculature,UBERON:0001217,CL:0000071$$2936,AS,CT
blood_vasculature,UBERON:0001217,CL:0002543$$2937,AS,CT
blood_vasculature,UBERON:0001219,CL:0000071$$2938,AS,CT
blood_vasculature,UBERON:0001219,CL:0002543$$2939,AS,CT
blood_vasculature,UBERON:0001219,ASCTB-TEMP:vena-recta-of-large-intestine,AS,AS
blood_vasculature,ASCTB-TEMP:vena-recta-of-large-intestine,CL:0000071$$2940,AS,CT
blood_vasculature,ASCTB-TEMP:vena-recta-of-large-intestine,CL:0002543$$2941,AS,CT
blood_vasculature,ASCTB-TEMP:vena-recta-of-large-intestine,ASCTB-TEMP:submucosal-vein-of-colon,AS,AS
blood_vasculature,ASCTB-TEMP:vena-recta-of-large-intestine,ASCTB-TEMP:subserous-vein-of-colon,AS,AS
blood_vasculature,ASCTB-TEMP:submucosal-vein-of-colon,CL:0000071$$2942,AS,CT
blood_vasculature,ASCTB-TEMP:submucosal-vein-of-colon,CL:0002543$$2943,AS,CT
blood_vasculature,ASCTB-TEMP:submucosal-vein-of-colon,ASCTB-TEMP:submucosal-venule-of-colon,AS,AS
blood_vasculature,ASCTB-TEMP:submucosal-venule-of-colon,CL:0000071$$2944,AS,CT
blood_vasculature,ASCTB-TEMP:submucosal-venule-of-colon,CL:1000414$$2945,AS,CT
blood_vasculature,ASCTB-TEMP:submucosal-venule-of-colon,ASCTB-TEMP:mucosal-venule-of-colon,AS,AS
blood_vasculature,ASCTB-TEMP:mucosal-venule-of-colon,CL:0000071$$2946,AS,CT
blood_vasculature,ASCTB-TEMP:mucosal-venule-of-colon,CL:1000414$$2947,AS,CT
blood_vasculature,ASCTB-TEMP:subserous-vein-of-colon,CL:0000071$$2948,AS,CT
blood_vasculature,ASCTB-TEMP:subserous-vein-of-colon,CL:0002543$$2949,AS,CT
blood_vasculature,UBERON:0001216,CL:0000071$$2950,AS,CT
blood_vasculature,UBERON:0001216,CL:0002543$$2951,AS,CT
blood_vasculature,UBERON:0001218,CL:0000071$$2952,AS,CT
blood_vasculature,UBERON:0001218,CL:0002543$$2953,AS,CT
blood_vasculature,UBERON:0001218,ASCTB-TEMP:vena-recta-of-large-intestine-3,AS,AS
blood_vasculature,ASCTB-TEMP:vena-recta-of-large-intestine-3,CL:0000071$$2954,AS,CT
blood_vasculature,ASCTB-TEMP:vena-recta-of-large-intestine-3,CL:0002543$$2955,AS,CT
blood_vasculature,FMA:0329301,CL:0000071$$2956,AS,CT
blood_vasculature,FMA:0329301,CL:0002543$$2957,AS,CT
blood_vasculature,UBERON:8410018,CL:0000071$$2958,AS,CT
blood_vasculature,UBERON:8410018,CL:0002543$$2959,AS,CT
blood_vasculature,UBERON:8410018,ASCTB-TEMP:vena-recta-of-large-intestine-4,AS,AS
blood_vasculature,ASCTB-TEMP:vena-recta-of-large-intestine-4,CL:0000071$$2960,AS,CT
blood_vasculature,ASCTB-TEMP:vena-recta-of-large-intestine-4,CL:0002543$$2961,AS,CT
blood_vasculature,FMA:15397,CL:0000071$$2962,AS,CT
blood_vasculature,FMA:15397,CL:0002543$$2963,AS,CT
blood_vasculature,FMA:15397,FMA:0329297,AS,AS
blood_vasculature,FMA:0329297,CL:0000071$$2964,AS,CT
blood_vasculature,FMA:0329297,CL:0002543$$2965,AS,CT
blood_vasculature,ASCTB-TEMP:superior-vein-of-sappey,CL:0000071$$2966,AS,CT
blood_vasculature,ASCTB-TEMP:superior-vein-of-sappey,CL:0002543$$2967,AS,CT
blood_vasculature,ASCTB-TEMP:vein-of-burow,CL:0000071$$2968,AS,CT
blood_vasculature,ASCTB-TEMP:vein-of-burow,CL:0002543$$2969,AS,CT
blood_vasculature,UBERON:0002066,CL:0000071$$2970,AS,CT
blood_vasculature,UBERON:0002066,CL:0002543$$2971,AS,CT
placenta,UBERON:0002066$$7869,CL:0000071$$7870,AS,CT
blood_vasculature,FMA:15431,CL:0000071$$2972,AS,CT
blood_vasculature,FMA:15431,CL:0002543$$2973,AS,CT
blood_vasculature,FMA:15431,ASCTB-TEMP:left-lateral-hepatic-portal-vein-2,AS,AS
blood_vasculature,ASCTB-TEMP:left-lateral-hepatic-portal-vein-2,CL:0000071$$2974,AS,CT
blood_vasculature,ASCTB-TEMP:left-lateral-hepatic-portal-vein-2,CL:0002543$$2975,AS,CT
blood_vasculature,FMA:15425,CL:0000071$$2976,AS,CT
blood_vasculature,FMA:15425,CL:0002543$$2977,AS,CT
blood_vasculature,FMA:15425,FMA:15415,AS,AS
blood_vasculature,FMA:15425,FMA:15415$$2978,AS,AS
blood_vasculature,FMA:15425,FMA:15415$$2985,AS,AS
blood_vasculature,FMA:15429,CL:0000071$$2981,AS,CT
blood_vasculature,FMA:15429,CL:0002543$$2982,AS,CT
blood_vasculature,FMA:15429,ASCTB-TEMP:left-medial-hepatic-portal-vein,AS,AS
blood_vasculature,ASCTB-TEMP:left-medial-hepatic-portal-vein,CL:0000071$$2983,AS,CT
blood_vasculature,ASCTB-TEMP:left-medial-hepatic-portal-vein,CL:0002543$$2984,AS,CT
blood_vasculature,ASCTB-TEMP:left-medial-hepatic-portal-vein,FMA:15415,AS,AS
blood_vasculature,ASCTB-TEMP:left-medial-hepatic-portal-vein,FMA:15415$$2978,AS,AS
blood_vasculature,ASCTB-TEMP:left-medial-hepatic-portal-vein,FMA:15415$$2985,AS,AS
blood_vasculature,FMA:15428,CL:0000071$$2988,AS,CT
blood_vasculature,FMA:15428,CL:0002543$$2989,AS,CT
blood_vasculature,FMA:15428,ASCTB-TEMP:left-medial-hepatic-portal-vein-2,AS,AS
blood_vasculature,ASCTB-TEMP:left-medial-hepatic-portal-vein-2,CL:0000071$$2990,AS,CT
blood_vasculature,ASCTB-TEMP:left-medial-hepatic-portal-vein-2,CL:0002543$$2991,AS,CT
blood_vasculature,FMA:15424,CL:0000071$$2992,AS,CT
blood_vasculature,FMA:15424,CL:0002543$$2993,AS,CT
blood_vasculature,FMA:15424,ASCTB-TEMP:right-posterior-hepatic-portal-vein,AS,AS
blood_vasculature,ASCTB-TEMP:right-posterior-hepatic-portal-vein,CL:0000071$$2994,AS,CT
blood_vasculature,ASCTB-TEMP:right-posterior-hepatic-portal-vein,CL:0002543$$2995,AS,CT
blood_vasculature,ASCTB-TEMP:right-posterior-hepatic-portal-vein,FMA:15414,AS,AS
blood_vasculature,ASCTB-TEMP:right-posterior-hepatic-portal-vein,FMA:15414$$2996,AS,AS
blood_vasculature,ASCTB-TEMP:right-posterior-hepatic-portal-vein,FMA:15414$$3005,AS,AS
blood_vasculature,FMA:15423,CL:0000071$$2999,AS,CT
blood_vasculature,FMA:15423,CL:0002543$$3000,AS,CT
blood_vasculature,FMA:15423,ASCTB-TEMP:right-posterior-hepatic-portal-vein-2,AS,AS
blood_vasculature,ASCTB-TEMP:right-posterior-hepatic-portal-vein-2,CL:0000071$$3001,AS,CT
blood_vasculature,ASCTB-TEMP:right-posterior-hepatic-portal-vein-2,CL:0002543$$3002,AS,CT
blood_vasculature,FMA:82706,CL:0000071$$3003,AS,CT
blood_vasculature,FMA:82706,CL:0002543$$3004,AS,CT
blood_vasculature,FMA:82706,FMA:15414,AS,AS
blood_vasculature,FMA:82706,FMA:15414$$2996,AS,AS
blood_vasculature,FMA:82706,FMA:15414$$3005,AS,AS
blood_vasculature,UBERON:0001142,CL:0000071$$3008,AS,CT
blood_vasculature,UBERON:0001142,CL:0002543$$3009,AS,CT
blood_vasculature,UBERON:0001142,FMA:68070,AS,AS
blood_vasculature,UBERON:0001142,FMA:14347,AS,AS
blood_vasculature,UBERON:0001142,UBERON:0035483,AS,AS
blood_vasculature,UBERON:0001142,UBERON:0000443,AS,AS
blood_vasculature,FMA:68070,CL:0000071$$3010,AS,CT
blood_vasculature,FMA:68070,CL:0002543$$3011,AS,CT
blood_vasculature,FMA:14347,CL:0000071$$3012,AS,CT
blood_vasculature,FMA:14347,CL:0002543$$3013,AS,CT
blood_vasculature,UBERON:0035483,CL:0000071$$3014,AS,CT
blood_vasculature,UBERON:0035483,CL:0002543$$3015,AS,CT
blood_vasculature,UBERON:0000443,CL:0000071$$3016,AS,CT
blood_vasculature,UBERON:0000443,CL:0002543$$3017,AS,CT
blood_vasculature,UBERON:8600105,CL:0000071$$3018,AS,CT
blood_vasculature,UBERON:8600105,CL:0002543$$3019,AS,CT
blood_vasculature,UBERON:8600105,FMA:10787,AS,AS
blood_vasculature,UBERON:8600105,FMA:10787$$3134,AS,AS
blood_vasculature,UBERON:8600105,FMA:10787$$3481,AS,AS
blood_vasculature,UBERON:8600105,UBERON:8600104,AS,AS
blood_vasculature,UBERON:8600105,FMA:12852,AS,AS
blood_vasculature,UBERON:8600105,FMA:12852$$3139,AS,AS
blood_vasculature,UBERON:8600105,FMA:12852$$3495,AS,AS
blood_vasculature,FMA:10787,CL:0000071$$3020,AS,CT
blood_vasculature,FMA:10787,CL:0002543$$3021,AS,CT
blood_vasculature,FMA:10787$$3134,CL:0000071$$3135,AS,CT
blood_vasculature,FMA:10787$$3134,CL:0002543$$3136,AS,CT
blood_vasculature,FMA:10787$$3481,CL:0000071$$3482,AS,CT
blood_vasculature,FMA:10787$$3481,CL:0002543$$3483,AS,CT
blood_vasculature,UBERON:8600104,CL:0000071$$3022,AS,CT
blood_vasculature,UBERON:8600104,CL:0002543$$3023,AS,CT
blood_vasculature,UBERON:8600104,UBERON:8600103,AS,AS
blood_vasculature,UBERON:8600104,ASCTB-TEMP:anterior-radicular-vein,AS,AS
blood_vasculature,UBERON:8600104,FMA:4870,AS,AS
blood_vasculature,UBERON:8600104,ASCTB-TEMP:posterior-radicular-vein,AS,AS
blood_vasculature,UBERON:8600103,CL:0000071$$3024,AS,CT
blood_vasculature,UBERON:8600103,CL:0002543$$3025,AS,CT
blood_vasculature,UBERON:8600103,UBERON:8600066,AS,AS
blood_vasculature,UBERON:8600066,CL:0000071$$3026,AS,CT
blood_vasculature,UBERON:8600066,CL:0002543$$3027,AS,CT
blood_vasculature,ASCTB-TEMP:anterior-radicular-vein,CL:0000071$$3028,AS,CT
blood_vasculature,ASCTB-TEMP:anterior-radicular-vein,CL:0002543$$3029,AS,CT
blood_vasculature,ASCTB-TEMP:anterior-radicular-vein,FMA:70892,AS,AS
blood_vasculature,FMA:70892,CL:0000071$$3030,AS,CT
blood_vasculature,FMA:70892,CL:0002543$$3031,AS,CT
blood_vasculature,FMA:70892,ASCTB-TEMP:intramedullary-radial-vein,AS,AS
blood_vasculature,ASCTB-TEMP:intramedullary-radial-vein,CL:0000071$$3032,AS,CT
blood_vasculature,ASCTB-TEMP:intramedullary-radial-vein,CL:0002543$$3033,AS,CT
blood_vasculature,FMA:4870,CL:0000071$$3034,AS,CT
blood_vasculature,FMA:4870,CL:0002543$$3035,AS,CT
blood_vasculature,ASCTB-TEMP:posterior-radicular-vein,CL:0000071$$3036,AS,CT
blood_vasculature,ASCTB-TEMP:posterior-radicular-vein,CL:0002543$$3037,AS,CT
blood_vasculature,ASCTB-TEMP:posterior-radicular-vein,FMA:70893,AS,AS
blood_vasculature,ASCTB-TEMP:posterior-radicular-vein,ASCTB-TEMP:posterolateral-spinal-vein,AS,AS
blood_vasculature,FMA:70893,CL:0000071$$3038,AS,CT
blood_vasculature,FMA:70893,CL:0002543$$3039,AS,CT
blood_vasculature,FMA:70893,ASCTB-TEMP:intramedullary-radial-vein-2,AS,AS
blood_vasculature,ASCTB-TEMP:intramedullary-radial-vein-2,CL:0000071$$3040,AS,CT
blood_vasculature,ASCTB-TEMP:intramedullary-radial-vein-2,CL:0002543$$3041,AS,CT
blood_vasculature,ASCTB-TEMP:posterolateral-spinal-vein,CL:0000071$$3042,AS,CT
blood_vasculature,ASCTB-TEMP:posterolateral-spinal-vein,CL:0002543$$3043,AS,CT
blood_vasculature,ASCTB-TEMP:posterolateral-spinal-vein,ASCTB-TEMP:intramedullary-radial-vein-3,AS,AS
blood_vasculature,ASCTB-TEMP:intramedullary-radial-vein-3,CL:0000071$$3044,AS,CT
blood_vasculature,ASCTB-TEMP:intramedullary-radial-vein-3,CL:0002543$$3045,AS,CT
blood_vasculature,FMA:12852,CL:0000071$$3046,AS,CT
blood_vasculature,FMA:12852,CL:0002543$$3047,AS,CT
blood_vasculature,FMA:12852$$3139,CL:0000071$$3140,AS,CT
blood_vasculature,FMA:12852$$3139,CL:0002543$$3141,AS,CT
blood_vasculature,FMA:12852$$3495,CL:0000071$$3496,AS,CT
blood_vasculature,FMA:12852$$3495,CL:0002543$$3497,AS,CT
blood_vasculature,UBERON:0011957,CL:0000071$$3048,AS,CT
blood_vasculature,UBERON:0011957,CL:0002543$$3049,AS,CT
blood_vasculature,UBERON:0011957,FMA:15800,AS,AS
blood_vasculature,UBERON:0011957,FMA:15801,AS,AS
blood_vasculature,UBERON:0011957,FMA:15802,AS,AS
blood_vasculature,FMA:15800,CL:0000071$$3050,AS,CT
blood_vasculature,FMA:15800,CL:0002543$$3051,AS,CT
blood_vasculature,FMA:15801,CL:0000071$$3052,AS,CT
blood_vasculature,FMA:15801,CL:0002543$$3053,AS,CT
blood_vasculature,FMA:15802,CL:0000071$$3054,AS,CT
blood_vasculature,FMA:15802,CL:0002543$$3055,AS,CT
blood_vasculature,UBERON:0001140,CL:0000071$$3056,AS,CT
blood_vasculature,UBERON:0001140,CL:0002543$$3057,AS,CT
blood_vasculature,UBERON:0001140,ASCTB-TEMP:segmental-renal-vein,AS,AS
blood_vasculature,ASCTB-TEMP:segmental-renal-vein,CL:0000071$$3058,AS,CT
blood_vasculature,ASCTB-TEMP:segmental-renal-vein,CL:0002543$$3059,AS,CT
blood_vasculature,ASCTB-TEMP:segmental-renal-vein,UBERON:0009887,AS,AS
blood_vasculature,UBERON:0009887,CL:0000071$$3060,AS,CT
blood_vasculature,UBERON:0009887,CL:0002543$$3061,AS,CT
